Serie;Pedido_numero;Cliente_numero;Operacao_numero;Uso_numero;Ordem_venda;Emitido_em;Previsao_entrega;Pedido_cliente;DT_embarque;DT_entregue;OnTime;InFull;OnTime_InFull;Ordem_embarque;Transporte;Transportadora_numero;Volume;Especie;Valor_mercadoria;Frete;Seguro;Acrescimos;Peso_liquido;Peso_bruto;Cod_log_entrega;Numero_entrega
0;2390;131;3;51;Devolução de Vasilhames ou Sucatas;08/02/2022;10/02/2022;2063;08/02/2022;09/02/2022;1;1;1;1964;Por conta Destintário (FOB);9;106;1;18073,86;361,48;90,37;0;106,00;212,00;202886;1123
0;2391;170;0;57;Venda a Ordem Estadual;09/02/2022;09/02/2022;2064;09/02/2022;09/02/2022;1;0;0;1965;Por conta Remetente (CIF);2;1704;NULL;22083,84;441,68;110,42;0;644,11;644,11;287126;3874
0;2392;120;0;21;Venda a Ordem Interestadual;09/02/2022;09/02/2022;2065;09/02/2022;10/02/2022;0;1;0;1966;Por conta Destintário (FOB);7;2400;NULL;86400,00;1728,00;432,00;0;1123,20;1123,01;290144;4822
0;2393;193;1;51;Remessa Vasilhame Interestadual;09/02/2022;15/02/2022;2066;14/02/2022;16/02/2022;0;1;0;1967;Por conta Destintário (FOB);5;180;NULL;4464,00;89,28;22,32;0;360,00;360,00;199444;4237
0;2394;172;3;51;Devolução de Vasilhames ou Sucatas;09/02/2022;15/02/2022;2067;14/02/2022;16/02/2022;0;1;0;1968;Por conta Destintário (FOB);3;16;NULL;15195,20;303,90;75,98;0;16,00;32,00;91066;723
0;2395;100;0;21;Venda a Ordem;09/02/2022;14/02/2022;2068;13/02/2022;13/02/2022;1;1;1;1969;Por conta Remetente (CIF);2;12260;NULL;43766,65;875,33;218,83;0;2754,00;2754,00;271924;2345
0;2396;37;1;51;Remessa Vasilhame Estadual;09/02/2022;10/02/2022;2069;10/02/2022;12/02/2022;0;1;0;1970;Por conta Destintário (FOB);10;15;NULL;2250,00;45,00;11,25;0;0,00;15,00;271924;2345
0;2397;4;3;51;Devolução de Vasilhames ou Sucatas;09/02/2022;14/02/2022;2070;13/02/2022;15/02/2022;0;1;0;1971;Por conta Destintário (FOB);6;38;NULL;5700,00;114,00;28,50;0;76,00;76,00;152786;2856
0;2398;54;0;21;Venda a Ordem;09/02/2022;16/02/2022;2071;15/02/2022;15/02/2022;1;0;0;1972;Por conta Destintário (FOB);6;324;NULL;12182,40;243,65;60,91;0;50,54;50,54;119034;1701
0;2399;140;3;51;Devolução de Vasilhames ou Sucatas;09/02/2022;12/02/2022;2072;12/02/2022;12/02/2022;1;1;1;1973;Por conta Destintário (FOB);3;1;NULL;771,07;15,42;3,86;0;1,00;2,00;268037;2497
0;2401;66;0;21;Venda a Ordem Interestadual;10/02/2022;11/02/2022;2073;10/02/2022;12/02/2022;0;1;0;1974;Por conta Destintário (FOB);2;4824;NULL;50797,53;1015,95;253,99;0;2991,01;3056,07;303183;2178
0;2402;62;1;51;Remessa Vasilhame Interestadual;10/02/2022;14/02/2022;2074;13/02/2022;13/02/2022;1;1;1;1975;Por conta Destintário (FOB);7;127;;3833,00;76,66;19,17;0;254,00;254,00;90927;1523
0;2403;54;0;63;Venda a ordem com IPI;11/02/2022;13/02/2022;2075;11/02/2022;13/02/2022;1;0;0;1976;Por conta Remetente (CIF);1;179300;NULL;41411,40;828,23;207,06;0;37,58;37,58;119034;1701
0;2404;137;3;51;Devolução de Vasilhames ou Sucatas;11/02/2022;15/02/2022;2076;13/02/2022;14/02/2022;1;1;1;1977;Por conta Destintário (FOB);5;264;NULL;620,21;12,40;3,10;0;264,00;526,00;290144;4822
0;2405;102;0;21;Venda a Ordem;11/02/2022;13/02/2022;2077;14/02/2022;15/02/2022;0;1;0;1978;Por conta Remetente (CIF);1;20104;1;77646,34;1552,93;388,23;0;9923,09;12131,89;186755;3893
0;2406;65;0;21;Venda a Ordem;11/02/2022;16/02/2022;2078;16/02/2022;16/02/2022;1;0;0;1979;Por conta Remetente (CIF);9;3000;NULL;2808,00;56,16;14,04;0;42,00;48,00;186755;3893
0;2407;109;0;21;Retorno Venda a Ordem Interestadual;11/02/2022;11/02/2022;2079;09/02/2022;09/02/2022;1;1;1;1980;Por conta Destintário (FOB);9;2400;NULL;86400,00;1728,00;432,00;0;1123,20;1123,01;186755;3893
0;2408;132;1;51;Remessa Vasilhame Estadual;11/02/2022;17/02/2022;2080;16/02/2022;18/02/2022;0;0;0;1981;Por conta Destintário (FOB);3;14;NULL;2100,00;42,00;10,50;0;0,00;14,00;290144;4822
0;2409;25;3;51;Devolução de Vasilhames ou Sucatas;11/02/2022;11/02/2022;2081;11/02/2022;12/02/2022;0;1;0;1982;Por conta Destintário (FOB);6;79;NULL;11850,00;237,00;59,25;0;158,00;158,00;293282;4992
0;2410;109;1;51;Remessa Vasilhame Estadual;11/02/2022;17/02/2022;2082;18/02/2022;18/02/2022;0;1;0;1983;Por conta Destintário (FOB);10;6;NULL;210,00;4,20;1,05;0;12,00;12,00;186755;3893
0;2411;33;0;21;Venda a Ordem;11/02/2022;13/02/2022;2083;11/02/2022;11/02/2022;1;1;1;1984;Por conta Remetente (CIF);3;3480;NULL;4829,53;96,59;24,15;0;43,05;51,50;25315;476
0;2412;73;0;21;Venda a Ordem Interestadual;11/02/2022;16/02/2022;2084;16/02/2022;16/02/2022;1;1;1;1985;Por conta Destintário (FOB);1;2340;NULL;84240,00;1684,80;421,20;0;1095,12;1094,93;129879;2950
0;2414;131;1;51;Remessa Vasilhame Estadual;11/02/2022;15/02/2022;2085;15/02/2022;17/02/2022;0;0;0;1986;Por conta Destintário (FOB);1;9;NULL;315,00;6,30;1,58;0;18,00;18,00;202886;1123
0;2415;93;0;21;Venda a Ordem;14/02/2022;17/02/2022;2086;17/02/2022;19/02/2022;0;1;0;1987;Por conta Destintário (FOB);7;1800;NULL;8046,00;160,92;40,23;0;153,00;1953,00;175621;3971
0;2416;183;3;51;Devolução de Vasilhames ou Sucatas;14/02/2022;19/02/2022;2087;20/02/2022;22/02/2022;0;1;0;1988;Por conta Destintário (FOB);8;60;NULL;2760,00;55,20;13,80;0;60,00;120,00;90927;1523
0;2418;40;3;51;Devolução de Vasilhames ou Sucatas;14/02/2022;18/02/2022;2088;17/02/2022;19/02/2022;0;1;0;1989;Por conta Destintário (FOB);3;1;NULL;150,00;3,00;0,75;0;2,00;2,00;119031;8734
0;2419;118;0;21;Venda a Ordem;14/02/2022;19/02/2022;2089;20/02/2022;21/02/2022;0;1;0;1990;Por conta Destintário (FOB);3;2720;NULL;16115,69;322,31;80,58;0;217,15;1341,15;276541;2497
0;2420;31;3;51;Devolução de Vasilhames ou Sucatas;14/02/2022;15/02/2022;2090;15/02/2022;17/02/2022;0;0;0;1991;Por conta Destintário (FOB);6;5;NULL;230,00;4,60;1,15;0;5,00;10,00;245110;765
0;2422;159;1;2;Remessa Industrialização Estadual;14/02/2022;15/02/2022;2091;13/02/2022;13/02/2022;1;1;1;1992;Por conta Destintário (FOB);7;500;NULL;95,00;1,90;0,48;0;500,00;500,00;115567;4789
0;2423;162;0;21;Venda a Ordem;15/02/2022;19/02/2022;2092;18/02/2022;18/02/2022;1;1;1;1993;Por conta Remetente (CIF);1;19945;1;48653,84;973,08;243,27;0;10394,82;10394,82;27103;2864
0;2424;109;0;21;Venda a Ordem;15/02/2022;16/02/2022;2093;15/02/2022;16/02/2022;1;1;1;1994;Por conta Remetente (CIF);4;5000;NULL;4680,00;93,60;23,40;0;70,00;80,00;186755;3893
0;2425;21;3;51;Devolução de Vasilhames ou Sucatas;15/02/2022;21/02/2022;2094;20/02/2022;21/02/2022;1;0;0;1995;Por conta Destintário (FOB);8;84;NULL;12600,00;252,00;63,00;0;168,00;168,00;22818;4723
0;2426;111;1;51;Remessa Vasilhame Estadual;15/02/2022;19/02/2022;2095;17/02/2022;18/02/2022;1;1;1;1996;Por conta Destintário (FOB);9;10;NULL;350,00;7,00;1,75;0;20,00;20,00;152786;2856
0;2428;136;0;21;Venda a Ordem;15/02/2022;18/02/2022;2096;16/02/2022;16/02/2022;1;1;1;1997;Por conta Destintário (FOB);1;900;NULL;3021,00;60,42;15,11;0;53,10;654,99;291847;2865
0;2429;173;3;51;Devolução de Vasilhames ou Sucatas;15/02/2022;19/02/2022;2097;18/02/2022;20/02/2022;0;1;0;1998;Por conta Destintário (FOB);8;22;NULL;1012,00;20,24;5,06;0;22,00;44,00;212994;3406
0;2430;71;0;57;Venda a Ordem Estadual;16/02/2022;23/02/2022;2098;20/02/2022;22/02/2022;1;1;1;1999;Por conta Remetente (CIF);1;5996;NULL;19032,48;380,65;95,16;0;252,34;252,34;129879;2950
0;2431;200;3;51;Devolução de Vasilhames ou Sucatas;16/02/2022;23/02/2022;2099;20/02/2022;22/02/2022;1;1;1;2000;Por conta Destintário (FOB);1;38;NULL;5280,68;105,61;26,40;0;38,00;76,00;201383;4567
0;2432;21;3;51;Devolução de Vasilhames ou Sucatas;16/02/2022;22/02/2022;2100;21/02/2022;23/02/2022;0;1;0;2001;Por conta Destintário (FOB);1;20;NULL;2408,23;48,16;12,04;0;20,00;36,00;22818;4723
0;2433;12;0;21;Venda a Ordem Interestadual;16/02/2022;21/02/2022;2101;18/02/2022;20/02/2022;1;1;1;2002;Por conta Destintário (FOB);4;4090;NULL;58791,15;1175,82;293,96;0;2441,08;2493,13;115567;4789
0;2434;61;1;51;Remessa Vasilhame Interestadual;16/02/2022;19/02/2022;2102;16/02/2022;16/02/2022;1;0;0;2003;Por conta Destintário (FOB);2;144;NULL;4122,00;82,44;20,61;0;288,00;288,00;199870;534
0;2435;46;0;21;Venda a Ordem;16/02/2022;17/02/2022;2103;18/02/2022;18/02/2022;0;1;0;2004;Por conta Destintário (FOB);6;2736;NULL;11865,15;237,30;59,33;0;153,22;897,22;152786;2856
0;2437;115;3;51;Devolução de Vasilhames ou Sucatas;16/02/2022;23/02/2022;2104;20/02/2022;22/02/2022;1;1;1;2005;Por conta Destintário (FOB);8;8;NULL;368,00;7,36;1,84;0;8,00;16,00;152786;2856
0;2441;147;0;21;Venda a Ordem Interestadual;17/02/2022;24/02/2022;2105;25/02/2022;25/02/2022;0;0;0;2006;Por conta Destintário (FOB);7;3474;NULL;47456,66;949,13;237,28;0;928,25;938,64;281465;3633
0;2442;122;0;57;Venda a Ordem Estadual;17/02/2022;17/02/2022;2106;14/02/2022;16/02/2022;1;0;0;2007;Por conta Remetente (CIF);1;1512;NULL;3129,84;62,60;15,65;0;34,02;34,02;152786;2856
0;2443;188;1;51;Remessa Vasilhame Interestadual;17/02/2022;20/02/2022;2107;21/02/2022;21/02/2022;0;1;0;2008;Por conta Destintário (FOB);4;101;NULL;2617,00;52,34;13,09;0;202,00;202,00;25315;476
0;2444;155;3;51;Devolução de Vasilhames ou Sucatas;17/02/2022;22/02/2022;2108;20/02/2022;22/02/2022;1;1;1;2009;Por conta Destintário (FOB);2;10;NULL;855,95;17,12;4,28;0;10,00;20,00;115567;4789
0;2446;152;3;51;Devolução de Vasilhames ou Sucatas;18/02/2022;21/02/2022;2109;18/02/2022;19/02/2022;1;1;1;2010;Por conta Destintário (FOB);2;10;NULL;855,95;17,12;4,28;0;10,00;20,00;158219;3724
0;2447;129;0;21;Venda a Ordem;18/02/2022;23/02/2022;2110;20/02/2022;22/02/2022;1;0;0;2011;Por conta Remetente (CIF);1;2760;NULL;4181,84;83,64;20,91;0;49,35;59,53;287413;3002
0;2448;119;0;21;Venda a Ordem;18/02/2022;18/02/2022;2111;16/02/2022;17/02/2022;1;0;0;2012;Por conta Remetente (CIF);1;17520;1;56767,78;1135,36;283,84;0;8961,31;11170,11;129879;2950
0;2449;144;0;21;Venda a Ordem;18/02/2022;21/02/2022;2112;22/02/2022;24/02/2022;0;0;0;2013;Próprio por conta Destinatário;8;6858;NULL;10499,59;209,99;52,50;0;123,27;155,18;25315;476
0;2450;169;3;51;Devolução de Vasilhames ou Sucatas;18/02/2022;22/02/2022;2113;21/02/2022;22/02/2022;1;1;1;2014;Por conta Destintário (FOB);1;82;NULL;12300,00;246,00;61,50;0;164,00;164,00;133979;4421
0;2451;123;3;51;Devolução de Vasilhames ou Sucatas;18/02/2022;22/02/2022;2114;20/02/2022;22/02/2022;1;1;1;2015;Por conta Destintário (FOB);4;37;NULL;1702,00;34,04;8,51;0;37,00;74,00;201383;3721
0;2452;197;1;51;Remessa Vasilhame Estadual;18/02/2022;23/02/2022;2115;23/02/2022;25/02/2022;0;1;0;2016;Por conta Destintário (FOB);1;11;NULL;385,00;7,70;1,93;0;22,00;22,00;201383;3721
0;2453;126;0;21;Venda a Ordem;18/02/2022;20/02/2022;2116;18/02/2022;18/02/2022;1;0;0;2017;Por conta Remetente (CIF);10;3960;NULL;4431,24;88,62;22,16;0;72,71;72,71;201383;3721
0;2454;24;0;21;Venda a Ordem;18/02/2022;21/02/2022;2117;19/02/2022;19/02/2022;1;1;1;2018;Por conta Destintário (FOB);9;600;NULL;2682,00;53,64;13,41;0;51,00;651,00;129879;2950
0;2455;104;3;51;Devolução de Vasilhames ou Sucatas;18/02/2022;24/02/2022;2118;22/02/2022;22/02/2022;1;1;1;2019;Por conta Destintário (FOB);10;20;NULL;920,00;18,40;4,60;0;20,00;40,00;115567;4789
0;2456;79;3;51;Devolução de Vasilhames ou Sucatas;18/02/2022;23/02/2022;2119;24/02/2022;25/02/2022;0;0;0;2020;Por conta Destintário (FOB);8;18;NULL;2700,00;54,00;13,50;0;36,00;36,00;281465;3633
0;2457;34;0;69;Revenda a Ordem;18/02/2022;20/02/2022;2120;20/02/2022;22/02/2022;0;1;0;2021;Por conta Destintário (FOB);8;3400;;32994,96;659,90;164,97;0;3400,00;3400,00;154834;7645
0;2458;156;0;21;Venda a Ordem;21/02/2022;24/02/2022;2121;25/02/2022;27/02/2022;0;0;0;2022;Por conta Destintário (FOB);7;150;NULL;169,50;3,39;0,85;0;1,05;1,95;191567;4129
0;2459;159;0;9;Venda Sucata Estadual;21/02/2022;21/02/2022;2122;22/02/2022;22/02/2022;0;0;0;2023;Por conta Remetente (CIF);4;652;NULL;1630,00;32,60;8,15;0;652,00;652,00;115567;4789
0;2460;150;3;51;Devolução de Vasilhames ou Sucatas;21/02/2022;24/02/2022;2123;25/02/2022;27/02/2022;0;1;0;2024;Por conta Destintário (FOB);2;5;NULL;3250,00;65,00;16,25;0;5,00;10,00;158219;3724
0;2461;188;0;21;Venda a Ordem;21/02/2022;22/02/2022;2124;22/02/2022;23/02/2022;0;1;0;2025;Por conta Remetente (CIF);9;12529;1;65127,24;1302,54;325,64;0;4643,10;4643,10;25315;476
0;2462;83;1;51;Remessa Vasilhame Estadual;21/02/2022;25/02/2022;2125;22/02/2022;22/02/2022;1;1;1;2026;Por conta Destintário (FOB);9;24;NULL;3600,00;72,00;18,00;0;0,00;24,00;271924;2345
0;2463;6;3;51;Devolução de Vasilhames ou Sucatas;21/02/2022;22/02/2022;2126;22/02/2022;24/02/2022;0;1;0;2027;Por conta Destintário (FOB);10;28;NULL;4200,00;84,00;21,00;0;56,00;56,00;25315;476
0;2466;69;0;57;Venda a Ordem Estadual;22/02/2022;25/02/2022;2127;23/02/2022;25/02/2022;1;1;1;2028;Por conta Remetente (CIF);10;818;NULL;1006,14;20,12;5,03;0;10,80;10,80;187463;3134
0;2467;29;3;51;Devolução de Vasilhames ou Sucatas;22/02/2022;24/02/2022;2128;25/02/2022;25/02/2022;0;1;0;2029;Por conta Destintário (FOB);9;2;NULL;342,44;6,85;1,71;0;2,00;4,00;271924;2345
0;2468;112;0;63;Venda a ordem com IPI;22/02/2022;24/02/2022;2129;23/02/2022;24/02/2022;1;1;1;2030;Por conta Remetente (CIF);1;375200;NULL;51499,68;1029,99;257,50;0;0,00;0,00;271924;2345
0;2469;50;3;51;Devolução de Vasilhames ou Sucatas;22/02/2022;01/03/2022;2130;28/02/2022;01/03/2022;1;1;1;2031;Por conta Destintário (FOB);4;107;NULL;255,98;5,12;1,28;0;107,00;214,00;287413;3002
0;2470;1;0;21;Venda a Ordem;22/02/2022;26/02/2022;2131;26/02/2022;28/02/2022;0;1;0;2032;Por conta Destintário (FOB);3;2100;NULL;6381,00;127,62;31,91;0;108,30;1313,97;115567;4789
0;2471;180;3;51;Devolução de Vasilhames ou Sucatas;22/02/2022;28/02/2022;2132;26/02/2022;28/02/2022;1;1;1;2033;Por conta Destintário (FOB);2;46;NULL;2116,00;42,32;10,58;0;46,00;92,00;90927;1523
0;2473;106;0;21;Venda a Ordem Interestadual;22/02/2022;26/02/2022;2133;27/02/2022;28/02/2022;0;0;0;2034;Por conta Destintário (FOB);9;2340;NULL;84240,00;1684,80;421,20;0;1095,12;1094,93;186755;3893
0;2474;44;1;51;Remessa Vasilhame Interestadual;22/02/2022;24/02/2022;2134;21/02/2022;22/02/2022;1;1;1;2035;Por conta Destintário (FOB);7;180;NULL;4464,00;89,28;22,32;0;360,00;360,00;129879;2950
0;2475;158;0;21;Venda a Ordem;23/02/2022;27/02/2022;2135;25/02/2022;26/02/2022;1;1;1;2036;Por conta Remetente (CIF);2;13405;NULL;76401,89;1528,04;382,01;0;6078,66;6078,66;303017;4999
0;2476;34;0;21;Venda a Ordem;23/02/2022;02/03/2022;2136;27/02/2022;28/02/2022;1;1;1;2037;Por conta Destintário (FOB);3;1376;NULL;19286,43;385,73;96,43;0;237,36;1613,36;154834;7645
0;2477;126;1;51;Remessa Vasilhame Estadual;23/02/2022;25/02/2022;2137;26/02/2022;27/02/2022;0;1;0;2038;Por conta Destintário (FOB);6;31;NULL;4550,00;91,00;22,75;0;1,00;31,00;201383;3721
0;2478;105;3;51;Devolução de Vasilhames ou Sucatas;23/02/2022;27/02/2022;2138;28/02/2022;28/02/2022;0;1;0;2039;Por conta Destintário (FOB);9;25;NULL;3750,00;75,00;18,75;0;50,00;50,00;186755;3893
0;2480;163;0;21;Venda a Ordem Interestadual;24/02/2022;02/03/2022;2139;01/03/2022;01/03/2022;1;1;1;2040;Por conta Destintário (FOB);4;3800;NULL;70108,17;1402,16;350,54;0;1902,13;1935,58;115567;4789
0;2481;129;1;51;Remessa Vasilhame Interestadual;24/02/2022;02/03/2022;2140;27/02/2022;27/02/2022;1;1;1;2041;Por conta Destintário (FOB);5;154;NULL;4166,00;83,32;20,83;0;308,00;308,00;287413;3002
0;2482;81;0;21;Venda a Ordem;24/02/2022;27/02/2022;2141;24/02/2022;24/02/2022;1;1;1;2042;Por conta Remetente (CIF);1;1800;NULL;2711,46;54,23;13,56;0;31,50;37,98;293282;4992
0;2483;59;1;51;Remessa Vasilhame Estadual;24/02/2022;27/02/2022;2142;24/02/2022;24/02/2022;1;1;1;2043;Por conta Destintário (FOB);9;7;NULL;245,00;4,90;1,23;0;14,00;14,00;186755;3893
0;2484;23;0;21;Venda a Ordem;24/02/2022;28/02/2022;2143;26/02/2022;28/02/2022;1;1;1;2044;Por conta Destintário (FOB);5;1800;NULL;8046,00;160,92;40,23;0;153,00;1953,00;25317;6547
0;2485;167;3;51;Devolução de Vasilhames ou Sucatas;24/02/2022;02/03/2022;2144;01/03/2022;02/03/2022;1;1;1;2045;Por conta Destintário (FOB);2;60;NULL;2760,00;55,20;13,80;0;60,00;120,00;271924;2345
0;2486;40;0;63;Venda a ordem com IPI;25/02/2022;25/02/2022;2145;24/02/2022;26/02/2022;0;1;0;2046;Por conta Remetente (CIF);4;341000;NULL;53883,50;1077,67;269,42;0;0,00;0,00;119031;8734
0;2487;114;3;51;Devolução de Vasilhames ou Sucatas;25/02/2022;03/03/2022;2146;02/03/2022;03/03/2022;1;1;1;2047;Por conta Destintário (FOB);1;180;NULL;438,35;8,77;2,19;0;180,00;360,00;152786;2856
0;2488;21;0;63;Venda a ordem com IPI;25/02/2022;28/02/2022;2147;26/02/2022;28/02/2022;1;1;1;2048;Por conta Destintário (FOB);10;341000;NULL;80243,90;1604,88;401,22;0;0,00;0,00;22818;4723
0;2489;162;0;21;Venda a Ordem Interestadual;25/02/2022;28/02/2022;2148;01/03/2022;03/03/2022;0;1;0;2049;Por conta Destintário (FOB);8;780;NULL;28080,00;561,60;140,40;0;365,04;364,98;27103;2864
0;2490;169;1;51;Remessa Vasilhame Interestadual;25/02/2022;25/02/2022;2149;26/02/2022;26/02/2022;0;1;0;2050;Por conta Destintário (FOB);1;60;NULL;1494,00;29,88;7,47;0;120,00;120,00;133979;4421
0;2491;19;0;21;Venda a Ordem Interestadual;02/03/2022;04/03/2022;2150;05/03/2022;07/03/2022;0;1;0;2051;Por conta Destintário (FOB);9;1950;NULL;70200,00;1404,00;351,00;0;912,60;912,44;115567;4789
0;2492;169;1;51;Remessa Vasilhame Interestadual;02/03/2022;09/03/2022;2151;08/03/2022;08/03/2022;1;0;0;2052;Por conta Destintário (FOB);10;150;NULL;3720,00;74,40;18,60;0;300,00;300,00;133979;4421
0;2493;146;0;21;Venda a Ordem Interestadual;02/03/2022;05/03/2022;2152;06/03/2022;06/03/2022;0;1;0;2053;Por conta Destintário (FOB);7;800;NULL;7690,50;153,81;38,45;0;840,98;856,94;287413;3002
0;2494;161;1;51;Remessa Vasilhame Interestadual;02/03/2022;09/03/2022;2153;10/03/2022;10/03/2022;0;1;0;2054;Por conta Destintário (FOB);10;17;NULL;595,00;11,90;2,98;0;34,00;34,00;242536;2115
0;2495;50;0;21;Venda a Ordem Interestadual;02/03/2022;04/03/2022;2154;03/03/2022;04/03/2022;1;1;1;2055;Por conta Destintário (FOB);6;600;NULL;1478,76;29,58;7,39;0;34,98;39,78;287413;3002
0;2496;29;1;51;Remessa Vasilhame Interestadual;02/03/2022;04/03/2022;2155;02/03/2022;02/03/2022;1;0;0;2056;Por conta Destintário (FOB);2;5;NULL;175,00;3,50;0,88;0;10,00;10,00;271924;2345
0;2497;185;0;9;Venda Sucata Estadual;02/03/2022;07/03/2022;2156;07/03/2022;08/03/2022;0;1;0;2057;Por conta Destintário (FOB);5;525;NULL;1312,50;26,25;6,56;0;525,00;525,00;25315;476
0;2498;137;3;51;Devolução de Vasilhames ou Sucatas;02/03/2022;05/03/2022;2157;06/03/2022;07/03/2022;0;0;0;2058;Por conta Destintário (FOB);8;3;NULL;1950,00;39,00;9,75;0;3,00;6,00;290144;4822
0;2499;38;0;21;Venda a Ordem;03/03/2022;05/03/2022;2158;02/03/2022;02/03/2022;1;1;1;2059;Por conta Remetente (CIF);6;4400;NULL;4923,60;98,47;24,62;0;80,78;80,78;28019;4350
0;2500;192;0;21;Venda a Ordem;03/03/2022;03/03/2022;2159;28/02/2022;02/03/2022;1;1;1;2060;Por conta Remetente (CIF);5;12000;1;5016,00;100,32;25,08;0;60,00;67,20;212994;3406
0;2501;27;0;21;Venda a Ordem;03/03/2022;05/03/2022;2160;02/03/2022;03/03/2022;1;0;0;2061;Por conta Remetente (CIF);10;8000;NULL;6054,88;121,10;30,27;0;65,15;75,55;186753;987
0;2502;87;1;51;Remessa Vasilhame Estadual;03/03/2022;09/03/2022;2161;09/03/2022;11/03/2022;0;1;0;2062;Por conta Destintário (FOB);9;1;NULL;150,00;3,00;0,75;0;0,00;1,00;115563;45
0;2503;177;3;51;Devolução de Vasilhames ou Sucatas;03/03/2022;07/03/2022;2162;07/03/2022;07/03/2022;1;1;1;2063;Por conta Destintário (FOB);6;20;NULL;3000,00;60,00;15,00;0;40,00;40,00;115567;4789
0;2504;145;1;51;Remessa Vasilhame Estadual;03/03/2022;09/03/2022;2163;08/03/2022;09/03/2022;1;1;1;2064;Por conta Destintário (FOB);10;1;NULL;50,00;1,00;0,25;0;1,00;1,00;115567;4789
0;2505;34;0;21;Venda a Ordem;03/03/2022;10/03/2022;2164;07/03/2022;08/03/2022;1;1;1;2065;Por conta Remetente (CIF);8;6080;NULL;5335,92;106,72;26,68;0;89,20;100,95;154834;7645
0;2506;24;3;51;Devolução de Vasilhames ou Sucatas;03/03/2022;07/03/2022;2165;07/03/2022;09/03/2022;0;1;0;2066;Por conta Destintário (FOB);6;8;NULL;1200,00;24,00;6,00;0;16,00;16,00;129879;2950
0;2507;200;1;51;Remessa Vasilhame Estadual;03/03/2022;10/03/2022;2166;09/03/2022;09/03/2022;1;1;1;2067;Por conta Destintário (FOB);5;13;NULL;470,00;9,40;2,35;0;25,00;25,00;201383;4567
0;2508;114;1;51;Remessa Vasilhame Estadual;03/03/2022;04/03/2022;2167;01/03/2022;03/03/2022;1;0;0;2068;Por conta Destintário (FOB);2;11;NULL;385,00;7,70;1,93;0;22,00;22,00;152786;2856
0;2509;34;1;51;Remessa Vasilhame Estadual;03/03/2022;07/03/2022;2168;07/03/2022;07/03/2022;1;0;0;2069;Por conta Destintário (FOB);8;1;NULL;50,00;1,00;0,25;0;1,00;1,00;154834;7645
0;2510;3;0;21;Venda a Ordem;03/03/2022;07/03/2022;2169;05/03/2022;07/03/2022;1;1;1;2070;Por conta Destintário (FOB);2;2400;NULL;6720,00;134,40;33,60;0;110,40;1317,96;199382;4667
0;2511;41;3;51;Devolução de Vasilhames ou Sucatas;03/03/2022;04/03/2022;2170;04/03/2022;06/03/2022;0;1;0;2071;Por conta Destintário (FOB);9;86;NULL;3956,00;79,12;19,78;0;86,00;172,00;290144;4822
0;2512;174;3;51;Devolução de Vasilhames ou Sucatas;03/03/2022;03/03/2022;2171;04/03/2022;04/03/2022;0;1;0;2072;Por conta Destintário (FOB);1;48;NULL;2208,00;44,16;11,04;0;48,00;96,00;297623;3914
0;2513;129;0;63;Venda a ordem com IPI;04/03/2022;07/03/2022;2172;07/03/2022;07/03/2022;1;0;0;2073;Por conta Remetente (CIF);5;92000;NULL;32052,80;641,06;160,26;0;444,36;444,36;287413;3002
0;2514;184;0;63;Venda a ordem com IPI;04/03/2022;07/03/2022;2173;07/03/2022;08/03/2022;0;1;0;2074;Por conta Remetente (CIF);5;145500;NULL;60249,75;1205,00;301,25;0;0,00;0,00;290144;4822
0;2515;101;3;51;Devolução de Vasilhames ou Sucatas;04/03/2022;07/03/2022;2174;05/03/2022;05/03/2022;1;1;1;2075;Por conta Destintário (FOB);10;371;NULL;876,19;17,52;4,38;0;371,00;742,00;90927;1523
0;2516;177;3;51;Devolução de Vasilhames ou Sucatas;04/03/2022;09/03/2022;2175;09/03/2022;11/03/2022;0;0;0;2076;Por conta Destintário (FOB);6;192;NULL;464,33;9,29;2,32;0;192,00;384,00;115567;4789
0;2517;140;0;21;Venda a Ordem;04/03/2022;05/03/2022;2176;05/03/2022;07/03/2022;0;0;0;2077;Por conta Remetente (CIF);6;1000;NULL;3000,00;60,00;15,00;0;13,68;18,18;268037;2497
0;2518;115;0;21;Venda a Ordem;04/03/2022;10/03/2022;2177;09/03/2022;11/03/2022;0;1;0;2078;Por conta Destintário (FOB);5;3000;NULL;9402,00;188,04;47,01;0;161,40;1969,14;152786;2856
0;2519;128;3;51;Devolução de Vasilhames ou Sucatas;04/03/2022;09/03/2022;2178;08/03/2022;10/03/2022;0;1;0;2079;Por conta Destintário (FOB);2;68;NULL;3128,00;62,56;15,64;0;68,00;136,00;201383;3721
0;2520;119;0;21;Venda a Ordem;07/03/2022;10/03/2022;2179;07/03/2022;09/03/2022;1;1;1;2080;Por conta Remetente (CIF);10;500;NULL;468,00;9,36;2,34;0;7,00;8,00;129879;2950
0;2521;66;0;21;Venda a Ordem;07/03/2022;13/03/2022;2180;13/03/2022;14/03/2022;0;1;0;2081;Por conta Remetente (CIF);10;5720;NULL;6400,68;128,01;32,00;0;105,02;105,02;303183;2178
0;2522;1;0;21;Venda a Ordem;07/03/2022;12/03/2022;2181;13/03/2022;15/03/2022;0;1;0;2082;Por conta Remetente (CIF);9;3960;NULL;4090,68;81,81;20,45;0;113,76;293,76;115567;4789
