Serie;Pedido_numero;Cliente_numero;Operacao_numero;Uso_numero;Ordem_venda;Emitido_em;Previsao_entrega;Pedido_cliente;DT_embarque;DT_entregue;OnTime;InFull;OnTime_InFull;Ordem_embarque;Transporte;Transportadora_numero;Volume;Especie;Valor_mercadoria;Frete;Seguro;Acrescimos;Peso_liquido;Peso_bruto;Cod_log_entrega;Numero_entrega
0;711;138;0;21;Venda a Ordem;2021/04/13;2021/04/15;609;2021/04/15;2021/04/15;1;1;1;510;Por conta Destintario (FOB);9;600;NULL;678.00;13.56;3.39;0;198.00;198.00;201383;3721
0;712;188;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/13;2021/04/20;610;2021/04/20;2021/04/22;0;1;0;511;Por conta Destintario (FOB);10;4;NULL;184.00;3.68;0.92;0;4.00;8.00;25315;476
0;713;128;0;63;Venda a ordem com IPI;2021/04/13;2021/04/20;611;2021/04/21;2021/04/23;0;1;0;512;Por conta Remetente (CIF);4;89600;NULL;51750.40;1035.01;258.75;0;0.00;0.00;201383;3721
0;714;56;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/13;2021/04/17;612;2021/04/16;2021/04/18;0;1;0;513;Por conta Destintario (FOB);9;387;NULL;1009.21;20.18;5.05;0;387.00;774.00;90927;1523
0;717;42;0;21;Venda a Ordem;2021/04/14;2021/04/14;613;2021/04/15;2021/04/16;0;1;0;514;Por conta Remetente (CIF);10;10336;1;14765.09;295.30;73.83;0;231.62;1909.70;295871;4023
0;718;46;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/14;2021/04/21;614;2021/04/20;2021/04/21;1;0;0;515;Por conta Destintario (FOB);3;32;PALETE MADEIRA 2;4800.00;96.00;24.00;0;32.00;32.00;152786;2856
0;719;56;0;21;Venda a Ordem;2021/04/14;2021/04/20;615;2021/04/19;2021/04/21;0;1;0;516;Por conta Destintario (FOB);6;275;NULL;14502.40;290.05;72.51;0;275.00;550.00;90927;1523
0;720;77;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/14;2021/04/14;616;2021/04/11;2021/04/13;1;1;1;517;Por conta Destintario (FOB);7;11;NULL;1650.00;33.00;8.25;0;11.00;11.00;129879;2950
0;721;146;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/14;2021/04/19;617;2021/04/20;2021/04/21;0;1;0;518;Por conta Destintario (FOB);3;3;NULL;2313.21;46.26;11.57;0;3.00;6.00;287413;3002
0;723;38;0;21;Venda a Ordem Interestadual;2021/04/14;2021/04/20;618;2021/04/17;2021/04/17;1;1;1;519;Por conta Remetente (CIF);4;2160;NULL;44897.70;897.95;224.49;0;4721.34;4804.14;28019;4350
0;724;6;0;21;Venda a Ordem;2021/04/14;2021/04/20;619;2021/04/18;2021/04/20;1;1;1;520;Por conta Remetente (CIF);7;28000;CX PAPELaO 44 E PALETE 1;16200.00;324.00;81.00;0;20.00;228.00;25315;476
0;725;152;0;21;Venda a Ordem;2021/04/14;2021/04/17;620;2021/04/16;2021/04/17;1;1;1;521;Por conta Remetente (CIF);9;1120;NULL;9513.28;190.27;47.57;0;1120.00;2240.00;158219;3724
0;726;65;1;51;Remessa Vasilhame Interestadual;2021/04/14;2021/04/14;621;2021/04/14;2021/04/14;1;1;1;522;Por conta Destintario (FOB);5;125;PALETE MADEIRA 1;4375.00;87.50;21.88;0;125.00;125.00;186755;3893
0;727;55;0;63;Venda a ordem com IPI;2021/04/15;2021/04/16;622;2021/04/15;2021/04/15;1;1;1;523;Por conta Remetente (CIF);5;46100;NULL;31032.25;620.65;155.16;0;0.00;0.00;119032;98
0;728;50;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/15;2021/04/15;623;2021/04/14;2021/04/16;0;1;0;524;Por conta Destintario (FOB);7;205;NULL;699.96;14.00;3.50;0;205.00;410.00;287413;3002
0;729;97;0;63;Venda a ordem com IPI;2021/04/16;2021/04/23;624;2021/04/22;2021/04/24;0;1;0;525;Por conta Remetente (CIF);8;12600;;9267.30;185.35;46.34;0;0.00;0.00;271924;2345
0;730;14;0;21;Venda a Ordem;2021/04/16;2021/04/17;625;2021/04/17;2021/04/17;1;1;1;526;Por conta Destintario (FOB);6;4800;;24513.56;490.27;122.57;0;3320.40;6920.40;245112;1997
0;731;122;0;21;Venda a Ordem;2021/04/16;2021/04/23;626;2021/04/20;2021/04/21;1;1;1;527;Por conta Remetente (CIF);8;480;NULL;882.86;17.66;4.41;0;16.80;20.78;152786;2856
0;732;90;0;21;Venda a Ordem;2021/04/16;2021/04/17;627;2021/04/15;2021/04/16;1;1;1;528;Por conta Remetente (CIF);7;11397;NULL;71085.56;1421.71;355.43;0;1525.45;2625.89;271924;2345
0;733;23;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/16;2021/04/20;628;2021/04/20;2021/04/20;1;0;0;529;Por conta Destintario (FOB);1;57;NULL;210.88;4.22;1.05;0;57.00;114.00;25317;6547
0;734;54;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/16;2021/04/16;629;2021/04/17;2021/04/17;0;0;0;530;Por conta Remetente (CIF);9;56;NULL;110.88;2.22;0.55;0;56.00;112.00;119034;1701
0;735;186;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/16;2021/04/16;630;2021/04/14;2021/04/16;1;1;1;531;Por conta Remetente (CIF);4;50;NULL;50.00;1.00;0.25;0;50.00;94.00;290144;4822
0;737;34;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/16;2021/04/20;631;2021/04/19;2021/04/19;1;0;0;532;Por conta Remetente (CIF);3;50;NULL;6784.00;135.68;33.92;0;50.00;94.00;154834;7645
0;738;182;1;51;Remessa Vasilhame Estadual;2021/04/16;2021/04/20;632;2021/04/21;2021/04/21;0;1;0;533;Por conta Destintario (FOB);10;4;PALETE MADEIRA 1 UN;140.00;2.80;0.70;0;4.00;4.00;298740;2916
0;740;200;1;51;Remessa Vasilhame Estadual;2021/04/16;2021/04/17;633;2021/04/15;2021/04/17;1;1;1;534;Por conta Destintario (FOB);9;37;PALETE MADEIRA 1 UN ;5550.00;111.00;27.75;0;0.00;37.00;201383;4567
0;741;45;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/16;2021/04/20;634;2021/04/20;2021/04/20;1;0;0;535;Por conta Destintario (FOB);6;9;NULL;1350.00;27.00;6.75;0;9.00;9.00;152786;2856
0;742;115;0;63;Retorno Venda a ordem com IPI;2021/04/16;2021/04/17;635;2021/04/17;2021/04/17;1;0;0;536;Por conta Remetente (CIF);5;12600;NULL;9267.30;185.35;46.34;0;0.00;0.00;152786;2856
0;743;127;0;63;Venda a ordem com IPI;2021/04/16;2021/04/22;636;2021/04/19;2021/04/19;1;1;1;537;Por conta Destintario (FOB);6;12600;NULL;9267.30;185.35;46.34;0;0.00;0.00;201383;3721
0;744;176;0;9;Venda Sucata Estadual;2021/04/16;2021/04/16;637;2021/04/17;2021/04/17;0;1;0;538;Por conta Remetente (CIF);2;2216;;5542.50;110.85;27.71;0;2217.00;2217.00;290144;4822
0;745;42;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/16;2021/04/18;638;2021/04/18;2021/04/19;0;1;0;539;Por conta Destintario (FOB);7;2;NULL;1300.00;26.00;6.50;0;2.00;4.00;295871;4023
0;746;25;14;2;Amostra industrializacao Interestadual;2021/04/17;2021/04/20;639;2021/04/18;2021/04/20;1;1;1;540;Por conta Remetente (CIF);2;80;;842.40;16.85;4.21;0;80.00;160.00;293282;4992
0;747;145;1;64;Remessa Outra saidas Interestadual;2021/04/17;2021/04/19;640;2021/04/17;2021/04/17;1;1;1;541;Por conta Remetente (CIF);6;80;NULL;842.40;16.85;4.21;0;80.00;160.00;115567;4789
0;748;136;0;21;Venda a Ordem;2021/04/19;2021/04/26;641;2021/04/25;2021/04/26;1;1;1;542;Por conta Destintario (FOB);8;30;NULL;417.00;8.34;2.09;0;30.00;30.00;291847;2865
0;749;17;0;21;Venda a Ordem;2021/04/19;2021/04/26;642;2021/04/27;2021/04/28;0;1;0;543;Por conta Destintario (FOB);1;100;NULL;1390.00;27.80;6.95;0;100.00;100.00;177623;3776
0;750;53;0;21;Venda a Ordem;2021/04/19;2021/04/26;643;2021/04/23;2021/04/23;1;1;1;544;Por conta Remetente (CIF);1;3000;NULL;2808.00;56.16;14.04;0;37.50;43.50;22818;4723
0;751;173;1;51;Remessa Vasilhame Estadual;2021/04/19;2021/04/26;644;2021/04/26;2021/04/26;1;1;1;545;Por conta Destintario (FOB);9;2;NULL;70.00;1.40;0.35;0;2.00;2.00;212994;3406
0;752;168;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/19;2021/04/20;645;2021/04/18;2021/04/18;1;1;1;546;Por conta Destintario (FOB);7;387;NULL;1090.35;21.81;5.45;0;387.00;774.00;152786;2856
0;753;162;0;21;Venda a Ordem;2021/04/19;2021/04/24;646;2021/04/24;2021/04/25;0;1;0;547;Por conta Destintario (FOB);6;1500;NULL;4701.00;94.02;23.51;0;289.80;739.80;27103;2864
0;754;115;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/19;2021/04/24;647;2021/04/24;2021/04/25;0;1;0;548;Por conta Destintario (FOB);5;34;NULL;3184.00;63.68;15.92;0;34.00;38.00;152786;2856
0;756;139;0;21;Venda a Ordem;2021/04/19;2021/04/22;648;2021/04/22;2021/04/22;1;1;1;549;Por conta Remetente (CIF);1;2000;;10996.60;219.93;54.98;0;2000.00;4000.00;276542;2563
0;759;175;0;21;Venda a Ordem;2021/04/19;2021/04/25;649;2021/04/24;2021/04/24;1;1;1;550;Por conta Remetente (CIF);9;800;;6792.00;135.84;33.96;0;800.00;1600.00;90927;1523
0;760;168;0;21;Venda a Ordem;2021/04/19;2021/04/25;650;2021/04/23;2021/04/25;1;0;0;551;Por conta Remetente (CIF);2;2000;;8980.00;179.60;44.90;0;2000.00;4000.00;152786;2856
0;761;90;0;21;Venda a Ordem Interestadual;2021/04/19;2021/04/19;651;2021/04/16;2021/04/18;1;1;1;552;Por conta Remetente (CIF);9;7940;NULL;74022.23;1480.44;370.11;0;10715.34;10843.99;271924;2345
0;762;159;0;21;Venda a Ordem;2021/04/19;2021/04/22;652;2021/04/22;2021/04/22;1;1;1;553;Por conta Remetente (CIF);5;56000;CX PAPELaO 88 PALETEMADEIRA 2;32400.00;648.00;162.00;0;40.00;456.00;115567;4789
0;763;195;0;21;Venda a Ordem;2021/04/19;2021/04/21;653;2021/04/19;2021/04/19;1;1;1;554;Por conta Remetente (CIF);2;2034;NULL;5971.79;119.44;29.86;0;2034.00;4068.00;129879;2950
0;764;60;1;51;Remessa Vasilhame Interestadual;2021/04/19;2021/04/20;654;2021/04/20;2021/04/20;1;1;1;555;Por conta Destintario (FOB);1;11;PALETE MADEIRA 7 UNIDADES;385.00;7.70;1.93;0;11.00;11.00;90927;1523
0;765;5;1;51;Remessa Vasilhame Interestadual;2021/04/19;2021/04/26;655;2021/04/23;2021/04/25;1;0;0;556;Por conta Destintario (FOB);5;180;NULL;4464.00;89.28;22.32;0;180.00;360.00;152780;1256
0;768;35;1;51;Remessa Vasilhame Estadual;2021/04/20;2021/04/20;656;2021/04/19;2021/04/21;0;1;0;557;Por conta Destintario (FOB);9;50;NULL;5000.00;100.00;25.00;0;50.00;50.00;115567;4789
0;770;110;0;21;Venda a Ordem;2021/04/20;2021/04/20;657;2021/04/17;2021/04/19;1;1;1;558;Por conta Destintario (FOB);6;1800;NULL;6042.00;120.84;30.21;0;106.20;1306.20;271924;2345
0;771;99;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/20;2021/04/20;658;2021/04/18;2021/04/20;1;1;1;559;Por conta Destintario (FOB);8;44;NULL;4184.00;83.68;20.92;0;44.00;48.00;271924;2345
0;772;17;0;21;Retorno Venda a Ordem;2021/04/20;2021/04/27;659;2021/04/25;2021/04/25;1;1;1;560;Por conta Remetente (CIF);7;2000;NULL;10996.60;219.93;54.98;0;2000.00;4000.00;177623;3776
0;773;47;0;21;Retorno Venda a Ordem;2021/04/20;2021/04/20;660;2021/04/21;2021/04/23;0;1;0;561;Por conta Remetente (CIF);7;800;NULL;6792.00;135.84;33.96;0;800.00;1600.00;271922;956
0;774;104;0;21;Retorno Venda a Ordem;2021/04/20;2021/04/23;661;2021/04/23;2021/04/23;1;1;1;562;Por conta Remetente (CIF);1;2000;NULL;8980.00;179.60;44.90;0;2000.00;4000.00;115567;4789
0;775;187;0;21;Retorno Venda a Ordem;2021/04/20;2021/04/20;662;2021/04/19;2021/04/20;1;1;1;563;Por conta Remetente (CIF);9;1680;NULL;14263.20;285.26;71.32;0;1680.00;3360.00;115567;4789
0;776;54;0;21;Retorno Venda a Ordem;2021/04/20;2021/04/20;663;2021/04/20;2021/04/22;0;1;0;564;Por conta Remetente (CIF);3;1120;NULL;9513.28;190.27;47.57;0;1120.00;2240.00;119034;1701
0;777;86;0;63;Venda a ordem com IPI;2021/04/21;2021/04/21;664;2021/04/21;2021/04/21;1;1;1;565;Por conta Remetente (CIF);3;84850;;55903.48;1118.07;279.52;0;0.00;0.00;115567;4789
0;779;74;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/21;2021/04/28;665;2021/04/28;2021/04/28;1;1;1;566;Por conta Destintario (FOB);3;335;NULL;957.36;19.15;4.79;0;335.00;670.00;129881;1234
0;781;195;0;63;Venda a ordem com IPI;2021/04/21;2021/04/27;666;2021/04/24;2021/04/25;1;1;1;567;Por conta Destintario (FOB);2;82950;NULL;55435.13;1108.70;277.18;0;0.00;0.00;129879;2950
0;782;128;0;63;Venda a ordem com IPI;2021/04/21;2021/04/28;667;2021/04/27;2021/04/29;0;1;0;568;Por conta Destintario (FOB);4;19000;;4683.50;93.67;23.42;0;0.00;0.00;201383;3721
0;783;97;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/21;2021/04/24;668;2021/04/23;2021/04/25;0;0;0;569;Por conta Destintario (FOB);8;20;NULL;39.60;0.79;0.20;0;20.00;40.00;271924;2345
0;786;170;0;21;Venda a Ordem;2021/04/22;2021/04/22;669;2021/04/23;2021/04/25;0;0;0;570;Por conta Remetente (CIF);3;6639;NULL;27956.17;559.12;139.78;0;493.19;1520.76;287126;3874
0;787;75;1;51;Remessa Vasilhame Estadual;2021/04/22;2021/04/22;670;2021/04/21;2021/04/22;1;0;0;571;Por conta Destintario (FOB);10;14;PALETE MADEIRA 2;2100.00;42.00;10.50;0;0.00;14.00;129879;2950
0;788;182;0;21;Venda a Ordem;2021/04/22;2021/04/29;671;2021/04/30;2021/04/30;0;1;0;572;Por conta Remetente (CIF);8;6520;NULL;6013.98;120.28;30.07;0;84.05;96.99;298740;2916
0;789;138;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/22;2021/04/24;672;2021/04/25;2021/04/25;0;0;0;573;Por conta Destintario (FOB);4;16;NULL;2400.00;48.00;12.00;0;16.00;16.00;201383;3721
0;790;177;1;51;Remessa Vasilhame Estadual;2021/04/22;2021/04/24;673;2021/04/22;2021/04/24;1;0;0;574;Por conta Destintario (FOB);10;7;NULL;245.00;4.90;1.23;0;7.00;7.00;115567;4789
0;791;56;0;21;Venda a Ordem;2021/04/22;2021/04/23;674;2021/04/20;2021/04/22;1;1;1;575;Por conta Destintario (FOB);4;7539;NULL;33153.67;663.07;165.77;0;655.18;1791.56;90927;1523
0;792;99;0;63;Venda a ordem com IPI;2021/04/22;2021/04/26;675;2021/04/25;2021/04/26;1;1;1;576;Por conta Remetente (CIF);4;7600;NULL;1873.40;37.47;9.37;0;0.00;0.00;271924;2345
0;794;174;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/22;2021/04/27;676;2021/04/24;2021/04/25;1;0;0;577;Por conta Destintario (FOB);8;8;NULL;16.84;0.34;0.08;0;8.00;16.00;297623;3914
0;795;10;0;57;Venda a Ordem Estadual;2021/04/22;2021/04/27;677;2021/04/26;2021/04/26;1;1;1;578;Por conta Remetente (CIF);2;2000;NULL;18602.24;372.04;93.01;0;513.91;513.91;115567;4789
0;796;171;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/22;2021/04/26;678;2021/04/23;2021/04/24;1;1;1;579;Por conta Destintario (FOB);6;64;NULL;14716.80;294.34;73.58;0;64.00;128.00;303183;2178
0;797;197;0;21;Venda a Ordem;2021/04/22;2021/04/27;679;2021/04/27;2021/04/27;1;0;0;580;Por conta Remetente (CIF);3;7539;NULL;33719.22;674.38;168.60;0;662.09;1798.46;201383;3721
0;798;60;0;57;Venda a Ordem Estadual;2021/04/22;2021/04/28;680;2021/04/29;2021/05/01;0;1;0;581;Por conta Remetente (CIF);9;1136;NULL;14904.32;298.09;74.52;0;429.41;429.41;90927;1523
0;799;89;0;21;Retorno Venda a Ordem;2021/04/23;2021/04/23;681;2021/04/20;2021/04/21;1;1;1;582;Por conta Destintario (FOB);10;7539;NULL;33153.67;663.07;165.77;0;668.01;1804.39;129879;2950
0;800;51;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/23;2021/04/30;682;2021/04/30;2021/05/01;0;0;0;583;Por conta Destintario (FOB);8;8;NULL;9600.56;192.01;48.00;0;8.00;16.00;271924;2345
0;803;20;0;63;Venda a ordem com IPI;2021/04/23;2021/04/23;683;2021/04/24;2021/04/25;0;1;0;584;Por conta Remetente (CIF);4;125200;NULL;21969.62;439.39;109.85;0;12500.00;25000.00;129879;2950
0;804;30;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/23;2021/04/23;684;2021/04/23;2021/04/23;1;1;1;585;Por conta Destintario (FOB);8;102;NULL;606.29;12.13;3.03;0;102.00;204.00;25315;476
0;805;31;0;21;Venda a Ordem;2021/04/23;2021/04/28;685;2021/04/25;2021/04/25;1;1;1;586;Por conta Remetente (CIF);3;1008;1;838.37;16.77;4.19;0;29.45;29.45;245110;765
0;806;175;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/23;2021/04/28;686;2021/04/27;2021/04/27;1;1;1;587;Por conta Destintario (FOB);6;3;NULL;450.00;9.00;2.25;0;3.00;3.00;90927;1523
0;807;101;0;21;Venda a Ordem;2021/04/23;2021/04/25;687;2021/04/24;2021/04/26;0;1;0;588;Por conta Remetente (CIF);3;480;NULL;882.86;17.66;4.41;0;27.91;31.89;90927;1523
0;808;49;1;51;Remessa Vasilhame Estadual;2021/04/23;2021/04/23;688;2021/04/20;2021/04/20;1;1;1;589;Por conta Destintario (FOB);3;4;PALETE MADEIRA 1;140.00;2.80;0.70;0;4.00;4.00;90927;1523
0;809;118;2;64;Retorno de outras saidas Estadual;2021/04/23;2021/04/24;689;2021/04/21;2021/04/23;1;1;1;590;Por conta Destintario (FOB);6;2;NULL;639651.00;12793.02;3198.26;0;1658.00;1660.00;276541;2497
0;810;142;0;63;Venda a ordem com IPI;2021/04/24;2021/04/27;690;2021/04/26;2021/04/27;1;0;0;591;Por conta Remetente (CIF);1;89200;;17165.96;343.32;85.83;0;10500.00;21000.00;201383;3721
0;811;113;0;63;Venda a ordem com IPI;2021/04/24;2021/05/01;691;2021/05/02;2021/05/02;0;1;0;592;Por conta Remetente (CIF);3;8000;;2852.00;57.04;14.26;0;8000.00;16000.00;0;0
0;812;42;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/24;2021/05/01;692;2021/05/02;2021/05/03;0;1;0;593;Por conta Remetente (CIF);5;119;NULL;239.64;4.79;1.20;0;119.00;238.00;295871;4023
0;814;53;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/24;2021/05/01;693;2021/04/29;2021/05/01;1;1;1;594;Por conta Remetente (CIF);1;5;NULL;500.00;10.00;2.50;0;5.00;10.00;22818;4723
0;815;53;0;63;Venda a ordem com IPI;2021/04/24;2021/04/24;694;2021/04/22;2021/04/24;1;1;1;595;Por conta Destintario (FOB);10;9500;;2341.75;46.84;11.71;0;0.00;0.00;22818;4723
0;816;106;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/24;2021/04/26;695;2021/04/23;2021/04/24;1;1;1;596;Por conta Destintario (FOB);5;10;NULL;19.80;0.40;0.10;0;10.00;20.00;186755;3893
0;817;130;0;63;Venda a ordem com IPI;2021/04/25;2021/04/25;696;2021/04/23;2021/04/25;1;0;0;597;Por conta Remetente (CIF);1;22800;;3637.93;72.76;18.19;0;0.00;0.00;201383;3721
0;818;11;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/25;2021/04/30;697;2021/04/28;2021/04/28;1;0;0;598;Por conta Destintario (FOB);8;82;NULL;162.36;3.25;0.81;0;82.00;164.00;158219;3724
0;819;149;0;57;Venda a Ordem Estadual;2021/04/26;2021/04/29;698;2021/04/26;2021/04/27;1;1;1;599;Por conta Remetente (CIF);6;2752;NULL;11751.04;235.02;58.76;0;272.45;272.45;158219;3724
0;820;26;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/26;2021/04/26;699;2021/04/26;2021/04/26;1;0;0;600;Por conta Destintario (FOB);9;90;NULL;8309.90;166.20;41.55;0;90.00;180.00;229864;4756
0;821;146;0;63;Venda a ordem com IPI;2021/04/26;2021/04/29;700;2021/04/28;2021/04/28;1;1;1;601;Por conta Destintario (FOB);4;22800;NULL;13904.77;278.10;69.52;0;0.00;0.00;287413;3002
0;822;26;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/26;2021/04/29;701;2021/04/26;2021/04/26;1;1;1;602;Por conta Destintario (FOB);3;82;NULL;172.61;3.45;0.86;0;82.00;164.00;229864;4756
0;824;135;0;9;Venda Sucata Estadual;2021/04/26;2021/05/03;702;2021/05/04;2021/05/06;0;1;0;603;Por conta Destintario (FOB);1;1487;NULL;3717.50;74.35;18.59;0;1487.00;1487.00;28019;4350
0;825;3;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/26;2021/04/28;703;2021/04/27;2021/04/29;0;1;0;604;Por conta Destintario (FOB);1;7;NULL;4550.00;91.00;22.75;0;7.00;14.00;199382;4667
0;826;41;0;21;Venda a Ordem;2021/04/26;2021/04/29;704;2021/04/28;2021/04/29;1;0;0;605;Por conta Destintario (FOB);4;304;NULL;1237.92;24.76;6.19;0;84.40;268.40;290144;4822
0;827;64;0;21;Venda a Ordem;2021/04/26;2021/05/02;705;2021/04/30;2021/05/02;1;1;1;606;Por conta Destintario (FOB);7;1100;NULL;12035.76;240.72;60.18;0;1100.00;2200.00;290925;8756
0;828;189;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/26;2021/04/27;706;2021/04/27;2021/04/27;1;1;1;607;Por conta Destintario (FOB);5;32;NULL;2660.00;53.20;13.30;0;32.00;42.00;290144;4822
0;829;191;0;9;Venda Sucata Estadual;2021/04/26;2021/04/27;707;2021/04/25;2021/04/27;1;0;0;608;Por conta Destintario (FOB);7;370;NULL;925.00;18.50;4.63;0;370.00;370.00;91066;723
0;830;118;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/26;2021/04/30;708;2021/05/01;2021/05/01;0;1;0;609;Por conta Destintario (FOB);10;119;NULL;348.39;6.97;1.74;0;119.00;238.00;276541;2497
0;833;68;0;21;Venda a Ordem;2021/04/27;2021/04/28;709;2021/04/29;2021/04/30;0;0;0;610;Por conta Destintario (FOB);5;600;NULL;6498.00;129.96;32.49;0;600.00;1200.00;229864;4756
0;834;118;0;63;Venda a ordem com IPI;2021/04/27;2021/04/29;710;2021/04/27;2021/04/28;1;1;1;611;Por conta Remetente (CIF);2;74450;NULL;34484.62;689.69;172.42;0;0.00;0.00;276541;2497
0;835;111;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/27;2021/05/02;711;2021/05/01;2021/05/03;0;1;0;612;Por conta Destintario (FOB);3;225;NULL;767.31;15.35;3.84;0;225.00;450.00;152786;2856
0;836;150;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/27;2021/05/04;712;2021/05/04;2021/05/06;0;1;0;613;Por conta Destintario (FOB);5;10;NULL;350.00;7.00;1.75;0;10.00;10.00;158219;3724
0;837;113;0;63;Venda a ordem com IPI;2021/04/27;2021/05/03;713;2021/05/02;2021/05/03;1;1;1;614;Por conta Remetente (CIF);8;42100;NULL;15248.32;304.97;76.24;0;0.00;0.00;0;0
0;838;197;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/27;2021/05/03;714;2021/04/30;2021/05/01;1;1;1;615;Por conta Destintario (FOB);9;84;NULL;176.82;3.54;0.88;0;84.00;168.00;201383;3721
0;840;12;0;63;Venda a ordem com IPI;2021/04/28;2021/04/29;715;2021/04/27;2021/04/28;1;0;0;616;Por conta Remetente (CIF);8;60500;NULL;24891.17;497.82;124.46;0;0.00;0.00;115567;4789
0;841;145;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/28;2021/05/03;716;2021/05/03;2021/05/03;1;0;0;617;Por conta Destintario (FOB);3;178;NULL;570.48;11.41;2.85;0;178.00;356.00;115567;4789
0;842;65;0;21;Venda a Ordem Interestadual;2021/04/28;2021/04/29;717;2021/04/27;2021/04/29;1;1;1;618;Por conta Remetente (CIF);3;14530;NULL;55057.94;1101.16;275.29;0;10167.71;10255.98;186755;3893
0;843;106;0;21;Venda a Ordem;2021/04/28;2021/04/29;718;2021/04/30;2021/04/30;0;1;0;619;Por conta Remetente (CIF);4;24000;CX PAPELaO : 44 E PALETE 1;14760.00;295.20;73.80;0;148.00;188.00;186755;3893
0;844;177;0;9;Venda Sucata Estadual;2021/04/28;2021/05/04;719;2021/05/01;2021/05/02;1;1;1;620;Por conta Remetente (CIF);3;504;NULL;1260.00;25.20;6.30;0;504.00;504.00;115567;4789
0;845;82;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/28;2021/04/28;720;2021/04/29;2021/04/29;0;0;0;621;Por conta Destintario (FOB);6;3;NULL;1950.00;39.00;9.75;0;3.00;6.00;293284;7689
0;846;169;1;51;Remessa Vasilhame Interestadual;2021/04/28;2021/04/29;721;2021/04/28;2021/04/29;1;1;1;622;Por conta Destintario (FOB);3;118;PALETE MADEIRA 1 UN ;3212.00;64.24;16.06;0;118.00;208.00;133979;4421
0;847;11;0;21;Venda a Ordem;2021/04/28;2021/05/03;722;2021/05/03;2021/05/03;1;1;1;623;Por conta Destintario (FOB);9;4380;NULL;36684.50;733.69;183.42;0;4160.40;8420.40;158219;3724
0;848;184;1;51;Remessa Vasilhame Estadual;2021/04/28;2021/04/29;723;2021/04/26;2021/04/26;1;1;1;624;Por conta Destintario (FOB);2;32;NULL;4800.00;96.00;24.00;0;32.00;32.00;290144;4822
0;849;80;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/28;2021/05/04;724;2021/05/02;2021/05/04;1;0;0;625;Por conta Destintario (FOB);2;25;NULL;2500.00;50.00;12.50;0;25.00;25.00;224718;4211
0;850;5;0;63;Venda a ordem com IPI;2021/04/29;2021/05/03;725;2021/05/01;2021/05/01;1;1;1;626;Por conta Remetente (CIF);10;107350;NULL;38095.62;761.91;190.48;0;0.00;0.00;152780;1256
0;851;199;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/29;2021/05/06;726;2021/05/07;2021/05/09;0;1;0;627;Por conta Destintario (FOB);6;235;NULL;788.36;15.77;3.94;0;235.00;470.00;186755;3893
0;852;122;0;57;Venda a Ordem Estadual;2021/04/29;2021/05/06;727;2021/05/06;2021/05/07;0;1;0;628;Por conta Remetente (CIF);6;1420;NULL;18630.40;372.61;93.15;0;536.76;536.76;152786;2856
0;853;107;3;51;Devolucao de Vasilhames ou Sucatas;2021/04/29;2021/04/30;728;2021/04/28;2021/04/30;1;1;1;629;Por conta Destintario (FOB);5;10;NULL;12000.70;240.01;60.00;0;10.00;20.00;271924;2345
0;854;118;0;21;Venda a Ordem;2021/04/29;2021/05/06;729;2021/05/04;2021/05/04;1;1;1;630;Por conta Destintario (FOB);10;281;NULL;1135.11;22.70;5.68;0;82.84;363.84;276541;2497
